record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,active_source,mains_voltage,generator_voltage,transfer_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,voltage_deviation_pct,temperature_change_c_per_hour,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
12483,2025-01-07T04:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.480989,-0.876727,0.974928,-0.222521,MAINS,232.16,0,NORMAL,CLOSED,27.1,false,false,0.94,0.33,0,,NORMAL,0
12490,2025-01-07T04:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.461749,-0.887011,0.974928,-0.222521,MAINS,232.19,0,NORMAL,CLOSED,26.65,false,false,0.95,0.29,0,,NORMAL,0
12497,2025-01-07T04:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.442289,-0.896873,0.974928,-0.222521,MAINS,231.7,0,NORMAL,CLOSED,27.64,false,false,0.74,0.36,0,,NORMAL,0
12504,2025-01-07T04:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.422618,-0.906308,0.974928,-0.222521,MAINS,231.84,0,NORMAL,CLOSED,27.38,false,false,0.8,0.04,0,,NORMAL,0
12511,2025-01-07T04:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.402747,-0.915311,0.974928,-0.222521,MAINS,230.96,0,NORMAL,CLOSED,27.09,false,false,0.42,-0.32,0,,NORMAL,0
12518,2025-01-07T05:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.382683,-0.92388,0.974928,-0.222521,MAINS,231.28,0,NORMAL,CLOSED,26.92,false,false,0.56,0.02,0,,NORMAL,0
12525,2025-01-07T05:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.362438,-0.932008,0.974928,-0.222521,MAINS,231.4,0,NORMAL,CLOSED,26.56,false,false,0.61,-0.52,0,,NORMAL,0
12532,2025-01-07T05:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.34202,-0.939693,0.974928,-0.222521,MAINS,232.47,0,NORMAL,CLOSED,27.65,false,false,1.07,1.21,0,,NORMAL,0
12539,2025-01-07T05:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.321439,-0.94693,0.974928,-0.222521,MAINS,230.72,0,NORMAL,CLOSED,27.08,false,false,0.31,0.01,0,,NORMAL,0
12546,2025-01-07T05:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.300706,-0.953717,0.974928,-0.222521,MAINS,232.52,0,NORMAL,CLOSED,26.68,false,false,1.1,-0.69,0,,NORMAL,0
12553,2025-01-07T05:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.279829,-0.96005,0.974928,-0.222521,MAINS,231.23,0,NORMAL,CLOSED,27.5,false,false,0.53,-0.26,0,,NORMAL,0
12560,2025-01-07T05:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.258819,-0.965926,0.974928,-0.222521,MAINS,231.36,0,NORMAL,CLOSED,26.75,false,false,0.59,0.08,0,,NORMAL,0
12567,2025-01-07T05:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.237686,-0.971342,0.974928,-0.222521,MAINS,232.49,0,NORMAL,CLOSED,26.74,false,false,1.08,-0.36,0,,NORMAL,0
12574,2025-01-07T05:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.21644,-0.976296,0.974928,-0.222521,MAINS,230.94,0,NORMAL,CLOSED,27.11,false,false,0.41,0.46,0,,NORMAL,0
12581,2025-01-07T05:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.19509,-0.980785,0.974928,-0.222521,MAINS,231.73,0,NORMAL,CLOSED,27.2,false,false,0.75,-0.44,0,,NORMAL,0
12588,2025-01-07T05:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.173648,-0.984808,0.974928,-0.222521,MAINS,230.91,0,NORMAL,CLOSED,26.88,false,false,0.4,-0.5,0,,NORMAL,0
12595,2025-01-07T05:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.152123,-0.988362,0.974928,-0.222521,MAINS,230.98,0,NORMAL,CLOSED,26.22,false,false,0.42,-0.87,0,,NORMAL,0
12602,2025-01-07T06:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.130526,-0.991445,0.974928,-0.222521,MAINS,231.98,0,NORMAL,CLOSED,27.06,false,false,0.86,0.14,0,,NORMAL,0
12609,2025-01-07T06:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.108867,-0.994056,0.974928,-0.222521,MAINS,230.78,0,NORMAL,CLOSED,26.26,false,false,0.34,-0.3,0,,NORMAL,0
12616,2025-01-07T06:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.087156,-0.996195,0.974928,-0.222521,MAINS,231.57,0,NORMAL,CLOSED,27.4,false,false,0.68,-0.25,0,,NORMAL,0
12623,2025-01-07T06:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.065403,-0.997859,0.974928,-0.222521,MAINS,231.23,0,NORMAL,CLOSED,26.75,false,false,0.54,-0.33,0,,NORMAL,0
12630,2025-01-07T06:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.043619,-0.999048,0.974928,-0.222521,MAINS,230.28,0,NORMAL,CLOSED,25.84,false,false,0.12,-0.84,0,,NORMAL,0
12637,2025-01-07T06:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.021815,-0.999762,0.974928,-0.222521,MAINS,230.54,0,NORMAL,CLOSED,26.75,false,false,0.24,-0.75,0,,NORMAL,0
12644,2025-01-07T06:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0,-1,0.974928,-0.222521,MAINS,231.79,0,NORMAL,CLOSED,26.69,false,false,0.78,-0.06,0,,NORMAL,0
12651,2025-01-07T06:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.021815,-0.999762,0.974928,-0.222521,MAINS,230.43,0,NORMAL,CLOSED,26.53,false,false,0.18,-0.21,0,,NORMAL,0
12658,2025-01-07T06:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.043619,-0.999048,0.974928,-0.222521,MAINS,231.76,0,NORMAL,CLOSED,26.32,false,false,0.77,-0.79,0,,NORMAL,0
12665,2025-01-07T06:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.065403,-0.997859,0.974928,-0.222521,MAINS,232.42,0,NORMAL,CLOSED,26.86,false,false,1.05,-0.34,0,,NORMAL,0
12672,2025-01-07T06:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.087156,-0.996195,0.974928,-0.222521,MAINS,230.41,0,NORMAL,CLOSED,27.25,false,false,0.18,0.37,0,,NORMAL,0
12679,2025-01-07T06:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.108867,-0.994056,0.974928,-0.222521,MAINS,230.53,0,NORMAL,CLOSED,27.46,false,false,0.23,1.24,0,,NORMAL,0
12686,2025-01-07T07:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.130526,-0.991445,0.974928,-0.222521,MAINS,231.03,0,NORMAL,CLOSED,27.91,false,false,0.45,0.85,0,,NORMAL,0
12693,2025-01-07T07:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.152123,-0.988362,0.974928,-0.222521,MAINS,231.85,0,NORMAL,CLOSED,28.23,false,false,0.8,1.97,0,,NORMAL,0
12700,2025-01-07T07:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.173648,-0.984808,0.974928,-0.222521,MAINS,230.59,0,NORMAL,CLOSED,26.61,false,false,0.26,-0.79,0,,NORMAL,0
12707,2025-01-07T07:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.19509,-0.980785,0.974928,-0.222521,MAINS,232,0,NORMAL,CLOSED,25.88,false,false,0.87,-0.87,0,,NORMAL,0
12714,2025-01-07T07:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.21644,-0.976296,0.974928,-0.222521,MAINS,231.56,0,NORMAL,CLOSED,27.98,false,false,0.68,2.14,0,,NORMAL,0
12721,2025-01-07T07:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.237686,-0.971342,0.974928,-0.222521,MAINS,231.02,0,NORMAL,CLOSED,26.83,false,false,0.44,0.08,0,,NORMAL,0
12728,2025-01-07T07:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.258819,-0.965926,0.974928,-0.222521,MAINS,230.44,0,NORMAL,CLOSED,27.17,false,false,0.19,0.48,0,,NORMAL,0
12735,2025-01-07T07:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.279829,-0.96005,0.974928,-0.222521,MAINS,231.31,0,NORMAL,CLOSED,26.95,false,false,0.57,0.42,0,,NORMAL,0
12742,2025-01-07T07:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.300706,-0.953717,0.974928,-0.222521,MAINS,231.2,0,NORMAL,CLOSED,27.6,false,false,0.52,1.28,0,,NORMAL,0
12749,2025-01-07T07:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.321439,-0.94693,0.974928,-0.222521,MAINS,231.46,0,NORMAL,CLOSED,27.13,false,false,0.63,0.27,0,,NORMAL,0
12756,2025-01-07T07:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.34202,-0.939693,0.974928,-0.222521,MAINS,231.2,0,NORMAL,CLOSED,27.52,false,false,0.52,0.27,0,,NORMAL,0
12763,2025-01-07T07:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.362438,-0.932008,0.974928,-0.222521,MAINS,229.94,0,NORMAL,CLOSED,27.2,false,false,0.02,-0.26,0,,NORMAL,0
12770,2025-01-07T08:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.382683,-0.92388,0.974928,-0.222521,MAINS,230.57,0,NORMAL,CLOSED,26.97,false,false,0.25,-0.94,0,,NORMAL,0
12777,2025-01-07T08:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.402747,-0.915311,0.974928,-0.222521,MAINS,231.44,0,NORMAL,CLOSED,27.16,false,false,0.63,-1.07,0,,NORMAL,0
12784,2025-01-07T08:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.422618,-0.906308,0.974928,-0.222521,MAINS,231.31,0,NORMAL,CLOSED,27.79,false,false,0.57,1.18,0,,NORMAL,0
12791,2025-01-07T08:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.442289,-0.896873,0.974928,-0.222521,MAINS,230.61,0,NORMAL,CLOSED,26.54,false,false,0.27,0.66,0,,NORMAL,0
12798,2025-01-07T08:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.461749,-0.887011,0.974928,-0.222521,MAINS,228.99,0,NORMAL,CLOSED,27.69,false,false,0.44,-0.29,0,,NORMAL,0
12805,2025-01-07T08:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.480989,-0.876727,0.974928,-0.222521,MAINS,231.24,0,NORMAL,CLOSED,26.61,false,false,0.54,-0.22,0,,NORMAL,0
12812,2025-01-07T08:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.5,-0.866025,0.974928,-0.222521,MAINS,231.43,0,NORMAL,CLOSED,26.82,false,false,0.62,-0.35,0,,NORMAL,0
12819,2025-01-07T08:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.518773,-0.854912,0.974928,-0.222521,MAINS,230.34,0,NORMAL,CLOSED,26.94,false,false,0.15,-0.01,0,,NORMAL,0
12826,2025-01-07T08:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.5373,-0.843391,0.974928,-0.222521,MAINS,230.74,0,NORMAL,CLOSED,26.74,false,false,0.32,-0.86,0,,NORMAL,0
12833,2025-01-07T08:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.55557,-0.83147,0.974928,-0.222521,MAINS,230.7,0,NORMAL,CLOSED,25.92,false,false,0.3,-1.21,0,,NORMAL,0
12840,2025-01-07T08:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.573576,-0.819152,0.974928,-0.222521,MAINS,230.3,0,NORMAL,CLOSED,26.86,false,false,0.13,-0.66,0,,NORMAL,0
12847,2025-01-07T08:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.59131,-0.806445,0.974928,-0.222521,MAINS,231.21,0,NORMAL,CLOSED,26.65,false,false,0.52,-0.55,0,,NORMAL,0
12854,2025-01-07T09:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.608761,-0.793353,0.974928,-0.222521,MAINS,230.38,0,NORMAL,CLOSED,26.85,false,false,0.17,-0.12,0,,NORMAL,0
12861,2025-01-07T09:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.625923,-0.779884,0.974928,-0.222521,MAINS,231.55,0,NORMAL,CLOSED,27.57,false,false,0.67,0.41,0,,NORMAL,0
12868,2025-01-07T09:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.642788,-0.766044,0.974928,-0.222521,MAINS,231.01,0,NORMAL,CLOSED,27,false,false,0.44,-0.79,0,,NORMAL,0
12875,2025-01-07T09:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.659346,-0.75184,0.974928,-0.222521,MAINS,230.3,0,NORMAL,CLOSED,26.57,false,false,0.13,0.03,0,,NORMAL,0
12882,2025-01-07T09:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.67559,-0.737277,0.974928,-0.222521,MAINS,230.54,0,NORMAL,CLOSED,26.99,false,false,0.24,-0.7,0,,NORMAL,0
12889,2025-01-07T09:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.691513,-0.722364,0.974928,-0.222521,MAINS,230.29,0,NORMAL,CLOSED,26.52,false,false,0.13,-0.09,0,,NORMAL,0
12896,2025-01-07T09:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.707107,-0.707107,0.974928,-0.222521,MAINS,229.99,0,NORMAL,CLOSED,26.87,false,false,0,0.05,0,,NORMAL,0
12903,2025-01-07T09:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.722364,-0.691513,0.974928,-0.222521,MAINS,229.8,0,NORMAL,CLOSED,26.43,false,false,0.09,-0.51,0,,NORMAL,0
12910,2025-01-07T09:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.737277,-0.67559,0.974928,-0.222521,MAINS,229.9,0,NORMAL,CLOSED,27.12,false,false,0.04,0.38,0,,NORMAL,0
12917,2025-01-07T09:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.75184,-0.659346,0.974928,-0.222521,MAINS,231.08,0,NORMAL,CLOSED,27.54,false,false,0.47,1.62,0,,NORMAL,0
12924,2025-01-07T09:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.766044,-0.642788,0.974928,-0.222521,MAINS,230.16,0,NORMAL,CLOSED,27.47,false,false,0.07,0.61,0,,NORMAL,0
12931,2025-01-07T09:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.779884,-0.625923,0.974928,-0.222521,MAINS,229.94,0,NORMAL,CLOSED,27.65,false,false,0.03,1,0,,NORMAL,0
12938,2025-01-07T10:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.793353,-0.608761,0.974928,-0.222521,MAINS,230.4,0,NORMAL,CLOSED,26.84,false,false,0.17,-0.01,0,,NORMAL,0
12945,2025-01-07T10:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.806445,-0.59131,0.974928,-0.222521,MAINS,230.84,0,NORMAL,CLOSED,27.51,false,false,0.37,-0.06,0,,NORMAL,0
12952,2025-01-07T10:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.819152,-0.573576,0.974928,-0.222521,MAINS,230.71,0,NORMAL,CLOSED,27.01,false,false,0.31,0.01,0,,NORMAL,0
12959,2025-01-07T10:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.83147,-0.55557,0.974928,-0.222521,MAINS,229.89,0,NORMAL,CLOSED,26.39,false,false,0.05,-0.18,0,,NORMAL,0
12966,2025-01-07T10:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.843391,-0.5373,0.974928,-0.222521,MAINS,230.31,0,NORMAL,CLOSED,27.1,false,false,0.14,0.11,0,,NORMAL,0
12973,2025-01-07T10:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.854912,-0.518773,0.974928,-0.222521,MAINS,231.53,0,NORMAL,CLOSED,27.11,false,false,0.66,0.59,0,,NORMAL,0
12980,2025-01-07T10:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.866025,-0.5,0.974928,-0.222521,MAINS,229.89,0,NORMAL,CLOSED,27.17,false,false,0.05,0.3,0,,NORMAL,0
12987,2025-01-07T10:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.876727,-0.480989,0.974928,-0.222521,MAINS,230.09,0,NORMAL,CLOSED,26.38,false,false,0.04,-0.05,0,,NORMAL,0
12994,2025-01-07T10:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.887011,-0.461749,0.974928,-0.222521,MAINS,230.48,0,NORMAL,CLOSED,27.36,false,false,0.21,0.24,0,,NORMAL,0
13001,2025-01-07T10:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.896873,-0.442289,0.974928,-0.222521,MAINS,229.01,0,NORMAL,CLOSED,27.4,false,false,0.43,-0.14,0,,NORMAL,0
13008,2025-01-07T10:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.906308,-0.422618,0.974928,-0.222521,MAINS,230.47,0,NORMAL,CLOSED,26.72,false,false,0.2,-0.75,0,,NORMAL,0
13015,2025-01-07T10:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.915311,-0.402747,0.974928,-0.222521,MAINS,230.59,0,NORMAL,CLOSED,27.5,false,false,0.26,-0.15,0,,NORMAL,0
13022,2025-01-07T11:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.92388,-0.382683,0.974928,-0.222521,MAINS,229.16,0,NORMAL,CLOSED,26.72,false,false,0.36,-0.12,0,,NORMAL,0
13029,2025-01-07T11:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.932008,-0.362438,0.974928,-0.222521,MAINS,232.09,0,NORMAL,CLOSED,26.47,false,false,0.91,-1.04,0,,NORMAL,0
13036,2025-01-07T11:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.939693,-0.34202,0.974928,-0.222521,MAINS,230.99,0,NORMAL,CLOSED,27.04,false,false,0.43,0.03,0,,NORMAL,0
13043,2025-01-07T11:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.94693,-0.321439,0.974928,-0.222521,MAINS,230.23,0,NORMAL,CLOSED,26.71,false,false,0.1,0.32,0,,NORMAL,0
13050,2025-01-07T11:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.953717,-0.300706,0.974928,-0.222521,MAINS,230.42,0,NORMAL,CLOSED,26.75,false,false,0.18,-0.35,0,,NORMAL,0
13057,2025-01-07T11:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.96005,-0.279829,0.974928,-0.222521,MAINS,230.32,0,NORMAL,CLOSED,26.56,false,false,0.14,-0.55,0,,NORMAL,0
13064,2025-01-07T11:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.965926,-0.258819,0.974928,-0.222521,MAINS,231.35,0,NORMAL,CLOSED,26.44,false,false,0.59,-0.73,0,,NORMAL,0
13071,2025-01-07T11:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.971342,-0.237686,0.974928,-0.222521,MAINS,229.26,0,NORMAL,CLOSED,27.31,false,false,0.32,0.93,0,,NORMAL,0
13078,2025-01-07T11:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.976296,-0.21644,0.974928,-0.222521,MAINS,228.74,0,NORMAL,CLOSED,26.56,false,false,0.55,-0.8,0,,NORMAL,0
13085,2025-01-07T11:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.980785,-0.19509,0.974928,-0.222521,MAINS,227.66,0,NORMAL,CLOSED,26.9,false,false,1.02,-0.5,0,,NORMAL,0
13092,2025-01-07T11:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.984808,-0.173648,0.974928,-0.222521,MAINS,229.58,0,NORMAL,CLOSED,27.04,false,false,0.18,0.32,0,,NORMAL,0
13099,2025-01-07T11:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.988362,-0.152123,0.974928,-0.222521,MAINS,229.19,0,NORMAL,CLOSED,26.93,false,false,0.35,-0.57,0,,NORMAL,0
13106,2025-01-07T12:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.991445,-0.130526,0.974928,-0.222521,MAINS,228.89,0,NORMAL,CLOSED,27.04,false,false,0.48,0.32,0,,NORMAL,0
13113,2025-01-07T12:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.994056,-0.108867,0.974928,-0.222521,MAINS,229.42,0,NORMAL,CLOSED,27.23,false,false,0.25,0.76,0,,NORMAL,0
13120,2025-01-07T12:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.996195,-0.087156,0.974928,-0.222521,MAINS,229.07,0,NORMAL,CLOSED,27.29,false,false,0.4,0.25,0,,NORMAL,0
13127,2025-01-07T12:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.997859,-0.065403,0.974928,-0.222521,MAINS,229.52,0,NORMAL,CLOSED,27.55,false,false,0.21,0.84,0,,NORMAL,0
13134,2025-01-07T12:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999048,-0.043619,0.974928,-0.222521,MAINS,229.93,0,NORMAL,CLOSED,26.29,false,false,0.03,-0.46,0,,NORMAL,0
13141,2025-01-07T12:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999762,-0.021815,0.974928,-0.222521,MAINS,230.13,0,NORMAL,CLOSED,26.99,false,false,0.05,0.43,0,,NORMAL,0
13148,2025-01-07T12:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-1,0,0.974928,-0.222521,MAINS,228.97,0,NORMAL,CLOSED,26.96,false,false,0.45,0.52,0,,NORMAL,0
13155,2025-01-07T12:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999762,0.021815,0.974928,-0.222521,MAINS,229.82,0,NORMAL,CLOSED,26.65,false,false,0.08,-0.66,0,,NORMAL,0
13162,2025-01-07T12:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999048,0.043619,0.974928,-0.222521,MAINS,229.63,0,NORMAL,CLOSED,25.82,false,false,0.16,-0.74,0,,NORMAL,0
13169,2025-01-07T12:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.997859,0.065403,0.974928,-0.222521,MAINS,229.44,0,NORMAL,CLOSED,27.11,false,false,0.24,0.21,0,,NORMAL,0
13176,2025-01-07T12:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.996195,0.087156,0.974928,-0.222521,MAINS,229.24,0,NORMAL,CLOSED,26.54,false,false,0.33,-0.5,0,,NORMAL,0
13183,2025-01-07T12:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.994056,0.108867,0.974928,-0.222521,MAINS,230.08,0,NORMAL,CLOSED,27.36,false,false,0.03,0.43,0,,NORMAL,0
13190,2025-01-07T13:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.991445,0.130526,0.974928,-0.222521,MAINS,229.32,0,NORMAL,CLOSED,27.32,false,false,0.3,0.28,0,,NORMAL,0
13197,2025-01-07T13:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.988362,0.152123,0.974928,-0.222521,MAINS,231.14,0,NORMAL,CLOSED,26.48,false,false,0.5,-0.75,0,,NORMAL,0
