record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_R,voltage_Y,voltage_B,current_R,current_Y,current_B,main_breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
60063,2025-01-30T19:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.130526,0.991445,-0.974928,-0.222521,227.75,229.4,228.68,61.63,65.25,60.7,CLOSED,29.95,false,false,1.65,7.27,0.61,0.19,0,0,0,,0,,NORMAL,0
60070,2025-01-30T19:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.152123,0.988362,-0.974928,-0.222521,228.17,228.96,228.58,62.82,61.16,61.78,CLOSED,30.21,false,false,0.79,2.68,0.62,-0.78,0,0,0,,0,,NORMAL,0
60077,2025-01-30T19:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.173648,0.984808,-0.974928,-0.222521,227.73,228.62,227.95,60.15,61.02,60.42,CLOSED,30.15,false,false,0.89,1.45,0.83,0.26,0,0,0,,0,,NORMAL,0
60084,2025-01-30T19:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.19509,0.980785,-0.974928,-0.222521,228.55,229.44,227.77,61.66,62.58,63.3,CLOSED,30.58,false,false,1.67,2.62,0.61,0.25,0,0,0,,0,,NORMAL,0
60091,2025-01-30T19:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.21644,0.976296,-0.974928,-0.222521,228.73,228.8,229.22,60.62,62.27,62.46,CLOSED,30.81,false,false,0.49,2.98,0.47,0.79,0,0,0,,0,,NORMAL,0
60098,2025-01-30T19:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.237686,0.971342,-0.974928,-0.222521,228.04,229.75,227.75,62.77,60.83,63.13,CLOSED,30.18,false,false,2,3.69,0.65,0.61,0,0,0,,0,,NORMAL,0
60105,2025-01-30T19:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.258819,0.965926,-0.974928,-0.222521,228.42,228.79,228.4,62.63,63.44,62.41,CLOSED,30.45,false,false,0.39,1.64,0.64,0.8,0,0,0,,0,,NORMAL,0
60112,2025-01-30T19:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.279829,0.96005,-0.974928,-0.222521,229.37,228.92,227.25,62.78,64.02,61.99,CLOSED,30.36,false,false,2.11,3.22,0.65,0.27,0,0,0,,0,,NORMAL,0
60119,2025-01-30T19:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.300706,0.953717,-0.974928,-0.222521,228.24,228.68,227.78,60.13,60.04,60.51,CLOSED,30.1,false,false,0.9,0.78,0.77,0.39,0,0,0,,0,,NORMAL,0
60126,2025-01-30T19:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.321439,0.94693,-0.974928,-0.222521,228.96,227.52,229.56,60.55,62.88,60.57,CLOSED,30.27,false,false,2.04,3.8,0.57,-0.01,0,0,0,,0,,NORMAL,0
60133,2025-01-30T19:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.34202,0.939693,-0.974928,-0.222521,228.97,229.71,229.6,62.85,62.39,61.48,CLOSED,30.35,false,false,0.75,2.19,0.25,-0.71,0,0,0,,0,,NORMAL,0
60140,2025-01-30T19:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.362438,0.932008,-0.974928,-0.222521,228.7,230.45,231.27,62.08,62.75,62.83,CLOSED,29.89,false,false,2.57,1.2,0.06,-0.33,0,0,0,,0,,NORMAL,0
60147,2025-01-30T20:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.382683,0.92388,-0.974928,-0.222521,228.87,228.94,229.61,63.52,60.37,62.77,CLOSED,30.58,false,false,0.73,5.06,0.37,0.63,0,0,0,,0,,NORMAL,0
60154,2025-01-30T20:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.402747,0.915311,-0.974928,-0.222521,228.77,229.68,229.65,62.67,63.03,60.63,CLOSED,30.41,false,false,0.91,3.87,0.28,0.2,0,0,0,,0,,NORMAL,0
60161,2025-01-30T20:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.422618,0.906308,-0.974928,-0.222521,229.65,228.5,229.77,62.27,62.09,62.53,CLOSED,30.07,false,false,1.27,0.7,0.3,-0.08,0,0,0,,0,,NORMAL,0
60168,2025-01-30T20:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.442289,0.896873,-0.974928,-0.222521,229.81,229.73,227.96,60.05,62.43,58.88,CLOSED,29.82,false,false,1.85,5.87,0.36,-0.76,0,0,0,,0,,NORMAL,0
60175,2025-01-30T20:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.461749,0.887011,-0.974928,-0.222521,230.09,229.62,229.04,64.73,61.62,63.36,CLOSED,30.37,false,false,1.05,4.92,0.18,-0.44,0,0,0,,0,,NORMAL,0
60182,2025-01-30T20:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.480989,0.876727,-0.974928,-0.222521,231.02,230.17,229.29,59.76,61.14,62.58,CLOSED,30.64,false,false,1.73,4.62,0.07,0.46,0,0,0,,0,,NORMAL,0
60189,2025-01-30T20:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.5,0.866025,-0.974928,-0.222521,227.99,228.59,229.13,62.91,64.1,60.21,CLOSED,30.02,false,false,1.14,6.23,0.62,-0.43,0,0,0,,0,,NORMAL,0
60196,2025-01-30T20:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.518773,0.854912,-0.974928,-0.222521,228.66,229.44,229.79,63.17,63.2,62.46,CLOSED,30.01,false,false,1.13,1.18,0.31,-0.35,0,0,0,,0,,NORMAL,0
60203,2025-01-30T20:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.5373,0.843391,-0.974928,-0.222521,227.44,225.98,227.87,64.42,60.5,63.43,CLOSED,29.9,false,false,1.89,6.23,1.26,-0.2,0,0,0,,0,,NORMAL,0
60210,2025-01-30T20:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.55557,0.83147,-0.974928,-0.222521,228.96,229.4,229.35,62.06,62.32,62.34,CLOSED,29.13,false,false,0.44,0.46,0.33,-1.14,0,0,0,,0,,NORMAL,0
60217,2025-01-30T20:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.573576,0.819152,-0.974928,-0.222521,228.08,228.43,229.15,61.65,60.47,61.87,CLOSED,30.63,false,false,1.06,2.27,0.63,0.28,0,0,0,,0,,NORMAL,0
60224,2025-01-30T20:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.59131,0.806445,-0.974928,-0.222521,229.11,228.72,229.55,62.72,61.72,62.68,CLOSED,30.48,false,false,0.83,1.59,0.38,0.59,0,0,0,,0,,NORMAL,0
60231,2025-01-30T21:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.608761,0.793353,-0.974928,-0.222521,229.03,228.9,229.06,60.53,62.27,58.75,CLOSED,29.93,false,false,0.16,5.81,0.44,-0.65,0,0,0,,0,,NORMAL,0
60238,2025-01-30T21:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.625923,0.779884,-0.974928,-0.222521,229.01,228.16,229.06,62.23,63.19,61.77,CLOSED,29.65,false,false,0.9,2.29,0.55,-0.76,0,0,0,,0,,NORMAL,0
60245,2025-01-30T21:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.642788,0.766044,-0.974928,-0.222521,228.99,229.18,228.61,62.18,61.88,60.73,CLOSED,30.34,false,false,0.57,2.36,0.47,0.27,0,0,0,,0,,NORMAL,0
60252,2025-01-30T21:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.659346,0.75184,-0.974928,-0.222521,229.27,229.83,229.38,60.73,60.5,63.8,CLOSED,30.31,false,false,0.56,5.34,0.22,0.49,0,0,0,,0,,NORMAL,0
60259,2025-01-30T21:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.67559,0.737277,-0.974928,-0.222521,229.08,227.43,228.77,62.99,61.12,61.91,CLOSED,29.83,false,false,1.65,3.03,0.68,-0.54,0,0,0,,0,,NORMAL,0
60266,2025-01-30T21:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.691513,0.722364,-0.974928,-0.222521,227.11,229.06,229.22,62.42,61.49,61.25,CLOSED,30.24,false,false,2.11,1.89,0.67,-0.4,0,0,0,,0,,NORMAL,0
60273,2025-01-30T21:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.707107,0.707107,-0.974928,-0.222521,229.19,230.41,229.71,63.64,63.41,62.64,CLOSED,29.94,false,false,1.23,1.58,0.1,-0.08,0,0,0,,0,,NORMAL,0
60280,2025-01-30T21:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.722364,0.691513,-0.974928,-0.222521,229.64,230.47,229.45,62.23,61.5,64.99,CLOSED,29.56,false,false,1.02,5.55,0.06,-0.45,0,0,0,,0,,NORMAL,0
60287,2025-01-30T21:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.737277,0.67559,-0.974928,-0.222521,228.35,229.15,229.45,63.17,62.26,63.25,CLOSED,30.08,false,false,1.1,1.58,0.44,0.18,0,0,0,,0,,NORMAL,0
60294,2025-01-30T21:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.75184,0.659346,-0.974928,-0.222521,230.88,229.07,229.9,61.66,61.8,61.75,CLOSED,30.87,false,false,1.81,0.24,0.02,1.74,0,0,0,,0,,NORMAL,0
60301,2025-01-30T21:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.766044,0.642788,-0.974928,-0.222521,230.44,229.49,230.64,63.75,62.16,59.83,CLOSED,30.1,false,false,1.15,6.32,0.08,-0.53,0,0,0,,0,,NORMAL,0
60308,2025-01-30T21:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.779884,0.625923,-0.974928,-0.222521,230.16,227.99,228.13,61.47,60.64,64.33,CLOSED,30.09,false,false,2.17,5.94,0.54,-0.39,0,0,0,,0,,NORMAL,0
60315,2025-01-30T22:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.793353,0.608761,-0.974928,-0.222521,228.77,228.5,229.25,61.68,62.77,63.29,CLOSED,30.44,false,false,0.74,2.58,0.5,0.51,0,0,0,,0,,NORMAL,0
60322,2025-01-30T22:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.806445,0.59131,-0.974928,-0.222521,229.18,228.42,228.7,63.09,61.98,62.94,CLOSED,30.47,false,false,0.76,1.77,0.54,0.82,0,0,0,,0,,NORMAL,0
60329,2025-01-30T22:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.819152,0.573576,-0.974928,-0.222521,230.02,229.87,229.04,62.98,64.68,59.41,CLOSED,30.69,false,false,0.97,8.45,0.16,0.35,0,0,0,,0,,NORMAL,0
60336,2025-01-30T22:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.83147,0.55557,-0.974928,-0.222521,229.59,229.15,228.66,62.44,60.52,61.64,CLOSED,30.09,false,false,0.93,3.12,0.38,-0.22,0,0,0,,0,,NORMAL,0
60343,2025-01-30T22:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.843391,0.5373,-0.974928,-0.222521,228.74,228.99,228.44,60.97,62.27,62.31,CLOSED,30.45,false,false,0.55,2.16,0.56,0.62,0,0,0,,0,,NORMAL,0
60350,2025-01-30T22:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.854912,0.518773,-0.974928,-0.222521,229.25,230.41,230.04,61.32,64.26,64.85,CLOSED,30.02,false,false,1.16,5.56,0.04,-0.22,0,0,0,,0,,NORMAL,0
60357,2025-01-30T22:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.866025,0.5,-0.974928,-0.222521,230.88,230.59,229.58,60.85,60.23,61.5,CLOSED,30.37,false,false,1.3,2.09,0.15,0.43,0,0,0,,0,,NORMAL,0
60364,2025-01-30T22:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.876727,0.480989,-0.974928,-0.222521,229.93,230.18,231.65,62.85,62.13,62.17,CLOSED,30.16,false,false,1.72,1.16,0.25,0.6,0,0,0,,0,,NORMAL,0
60371,2025-01-30T22:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.887011,0.461749,-0.974928,-0.222521,228.81,230.12,230.18,59.04,62.01,62.02,CLOSED,30.54,false,false,1.36,4.89,0.13,0.46,0,0,0,,0,,NORMAL,0
60378,2025-01-30T22:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.896873,0.442289,-0.974928,-0.222521,230.4,230.43,231.02,62.11,61.5,61.48,CLOSED,30.31,false,false,0.63,1.02,0.27,-0.56,0,0,0,,0,,NORMAL,0
60385,2025-01-30T22:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.906308,0.422618,-0.974928,-0.222521,229.49,230.09,229.55,63.48,62.39,61.59,CLOSED,29.77,false,false,0.59,3.03,0.13,-0.33,0,0,0,,0,,NORMAL,0
60392,2025-01-30T22:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.915311,0.402747,-0.974928,-0.222521,230,230.82,232.62,62.68,64.09,62.39,CLOSED,30.1,false,false,2.61,2.7,0.5,0.01,0,0,0,,0,,NORMAL,0
60399,2025-01-30T23:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.92388,0.382683,-0.974928,-0.222521,230.38,230.45,230.22,60.99,61.4,60.97,CLOSED,30.2,false,false,0.23,0.7,0.15,-0.24,0,0,0,,0,,NORMAL,0
60406,2025-01-30T23:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.932008,0.362438,-0.974928,-0.222521,230.58,230.55,230.27,62.57,60.35,61.79,CLOSED,30.61,false,false,0.31,3.61,0.2,0.14,0,0,0,,0,,NORMAL,0
60413,2025-01-30T23:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.939693,0.34202,-0.974928,-0.222521,228.9,228.43,230.51,62.13,62.87,63.93,CLOSED,30.48,false,false,2.08,2.86,0.31,-0.21,0,0,0,,0,,NORMAL,0
60420,2025-01-30T23:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.94693,0.321439,-0.974928,-0.222521,230.72,230.22,230.53,61.55,62,61.59,CLOSED,29.68,false,false,0.5,0.73,0.21,-0.41,0,0,0,,0,,NORMAL,0
60427,2025-01-30T23:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.953717,0.300706,-0.974928,-0.222521,227.08,229.36,229.31,63.6,61.97,65.26,CLOSED,30.73,false,false,2.28,5.17,0.62,0.28,0,0,0,,0,,NORMAL,0
60434,2025-01-30T23:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.96005,0.279829,-0.974928,-0.222521,230.23,229.51,230.57,63.23,64.31,63.11,CLOSED,29,false,false,1.07,1.89,0.04,-1.02,0,0,0,,0,,NORMAL,0
60441,2025-01-30T23:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.965926,0.258819,-0.974928,-0.222521,229.47,233.71,228.29,60.49,60.76,62,CLOSED,29.69,false,false,5.43,2.47,0.21,-0.68,0,0,0,,0,,NORMAL,0
60448,2025-01-30T23:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.971342,0.237686,-0.974928,-0.222521,231.63,231.32,232.23,61.43,63.21,60.84,CLOSED,29.92,false,false,0.91,3.84,0.75,-0.24,0,0,0,,0,,NORMAL,0
60455,2025-01-30T23:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.976296,0.21644,-0.974928,-0.222521,230.06,230.29,230.65,62.59,62.1,62.92,CLOSED,30.62,false,false,0.58,1.31,0.14,0.08,0,0,0,,0,,NORMAL,0
60462,2025-01-30T23:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.980785,0.19509,-0.974928,-0.222521,230.26,230.85,230.39,61.59,62.92,62.63,CLOSED,30.77,false,false,0.58,2.13,0.22,0.46,0,0,0,,0,,NORMAL,0
60469,2025-01-30T23:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.984808,0.173648,-0.974928,-0.222521,232.19,230.62,231.05,62.01,61.78,62.14,CLOSED,30.03,false,false,1.57,0.57,0.56,0.26,0,0,0,,0,,NORMAL,0
60476,2025-01-30T23:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.988362,0.152123,-0.974928,-0.222521,230.63,229.9,231.15,61.68,62.47,60.91,CLOSED,30.16,false,false,1.26,2.53,0.24,0.06,0,0,0,,0,,NORMAL,0
60483,2025-01-31T00:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.991445,0.130526,-0.974928,-0.222521,231.3,231.69,231.17,60.7,62.3,62.86,CLOSED,30.86,false,false,0.52,3.49,0.6,0.66,0,0,0,,0,,NORMAL,0
60490,2025-01-31T00:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.994056,0.108867,-0.974928,-0.222521,230.29,230.99,229.74,62.97,61,61.56,CLOSED,29.87,false,false,1.25,3.19,0.15,-0.74,0,0,0,,0,,NORMAL,0
60497,2025-01-31T00:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.996195,0.087156,-0.974928,-0.222521,232.19,230.14,231.42,61.07,64.69,63.64,CLOSED,29.75,false,false,2.05,5.74,0.54,-0.73,0,0,0,,0,,NORMAL,0
60504,2025-01-31T00:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.997859,0.065403,-0.974928,-0.222521,230.61,231.13,228.69,60.51,61.81,63.18,CLOSED,29.11,false,false,2.45,4.31,0.06,-0.57,0,0,0,,0,,NORMAL,0
60511,2025-01-31T00:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999048,0.043619,-0.974928,-0.222521,229.86,230.79,231.12,62.12,62.36,63.72,CLOSED,29.85,false,false,1.25,2.54,0.26,-0.88,0,0,0,,0,,NORMAL,0
60518,2025-01-31T00:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999762,0.021815,-0.974928,-0.222521,231.2,231.76,230.53,62.26,64.97,62.75,CLOSED,29.91,false,false,1.23,4.27,0.51,0.91,0,0,0,,0,,NORMAL,0
60525,2025-01-31T00:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,1,0,-0.974928,-0.222521,230.9,230.8,229.03,60.97,63.55,62.42,CLOSED,30.56,false,false,1.86,4.14,0.11,0.87,0,0,0,,0,,NORMAL,0
60532,2025-01-31T00:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999762,-0.021815,-0.974928,-0.222521,230.46,231.29,231.93,62.56,61.52,62.18,CLOSED,30.08,false,false,1.47,1.68,0.53,0.16,0,0,0,,0,,NORMAL,0
60539,2025-01-31T00:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999048,-0.043619,-0.974928,-0.222521,230.41,229.95,231.25,64.36,61.66,60.74,CLOSED,29.7,false,false,1.29,5.82,0.23,-0.92,0,0,0,,0,,NORMAL,0
60546,2025-01-31T00:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.997859,-0.065403,-0.974928,-0.222521,231.61,232.29,231.23,64.83,61.98,63.5,CLOSED,30.64,false,false,1.06,4.5,0.74,-0.13,0,0,0,,0,,NORMAL,0
60553,2025-01-31T00:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.996195,-0.087156,-0.974928,-0.222521,231.23,231.9,230.69,64.54,65.4,64.86,CLOSED,29.84,false,false,1.21,1.33,0.55,-0.19,0,0,0,,0,,NORMAL,0
60560,2025-01-31T00:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.994056,-0.108867,-0.974928,-0.222521,231.9,229.39,230.77,66.49,65.06,64.42,CLOSED,30.21,false,false,2.51,3.18,0.3,0.05,0,0,0,,0,,NORMAL,0
60567,2025-01-31T01:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.991445,-0.130526,-0.974928,-0.222521,230.57,231.71,230.75,65.72,64.95,65.72,CLOSED,29.45,false,false,1.14,1.19,0.44,-1.41,0,0,0,,0,,NORMAL,0
60574,2025-01-31T01:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.988362,-0.152123,-0.974928,-0.222521,231.15,230.91,231.64,66.91,63.97,64.54,CLOSED,30.28,false,false,0.74,4.52,0.54,0.41,0,0,0,,0,,NORMAL,0
60581,2025-01-31T01:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.984808,-0.173648,-0.974928,-0.222521,227.77,229.37,230.2,65.62,65.9,66.96,CLOSED,30.24,false,false,2.42,2.02,0.38,0.49,0,0,0,,0,,NORMAL,0
60588,2025-01-31T01:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.980785,-0.19509,-0.974928,-0.222521,231.27,231.86,231.32,65.79,65.21,66.81,CLOSED,29.82,false,false,0.59,2.42,0.64,0.71,0,0,0,,0,,NORMAL,0
60595,2025-01-31T01:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.976296,-0.21644,-0.974928,-0.222521,230.45,229.09,229.29,67.05,67.31,66.95,CLOSED,30.75,false,false,1.36,0.53,0.17,0.9,0,0,0,,0,,NORMAL,0
60602,2025-01-31T01:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.971342,-0.237686,-0.974928,-0.222521,231.18,232.25,231.95,67.83,68.14,67.31,CLOSED,30.97,false,false,1.07,1.22,0.78,1.06,0,0,0,,0,,NORMAL,0
60609,2025-01-31T01:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.965926,-0.258819,-0.974928,-0.222521,231.79,232.67,233.7,66.83,67.19,69.16,CLOSED,30.51,false,false,1.91,3.44,1.18,-0.05,0,0,0,,0,,NORMAL,0
60616,2025-01-31T01:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.96005,-0.279829,-0.974928,-0.222521,232.18,232.97,231.89,69.86,67.6,66.73,CLOSED,30.62,false,false,1.07,4.6,1.02,0.54,0,0,0,,0,,NORMAL,0
60623,2025-01-31T01:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.953717,-0.300706,-0.974928,-0.222521,231.77,230.39,232.34,69.11,70.33,69.08,CLOSED,30.3,false,false,1.95,1.8,0.65,0.6,0,0,0,,0,,NORMAL,0
60630,2025-01-31T01:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.94693,-0.321439,-0.974928,-0.222521,230.01,230.4,228.96,68.08,68.48,67.88,CLOSED,31.03,false,false,1.44,0.88,0.09,0.39,0,0,0,,0,,NORMAL,0
60637,2025-01-31T01:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.939693,-0.34202,-0.974928,-0.222521,230.8,230.56,231.14,69.62,72.14,70.15,CLOSED,30.74,false,false,0.58,3.55,0.36,0.9,0,0,0,,0,,NORMAL,0
60644,2025-01-31T01:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.932008,-0.362438,-0.974928,-0.222521,231.47,228.94,231.11,70.09,71.3,69.99,CLOSED,30.52,false,false,2.53,1.86,0.22,0.31,0,0,0,,0,,NORMAL,0
60651,2025-01-31T02:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.92388,-0.382683,-0.974928,-0.222521,231.39,230.83,231.35,70.56,71.93,70.18,CLOSED,30.75,false,false,0.56,2.47,0.52,1.3,0,0,0,,0,,NORMAL,0
60658,2025-01-31T02:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.915311,-0.402747,-0.974928,-0.222521,230.75,231.35,230.62,70.53,72.41,72.64,CLOSED,30.67,false,false,0.73,2.93,0.39,0.39,0,0,0,,0,,NORMAL,0
60665,2025-01-31T02:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.906308,-0.422618,-0.974928,-0.222521,230.62,229.9,230.08,72.25,72.46,72.44,CLOSED,30.03,false,false,0.72,0.29,0.09,-0.21,0,0,0,,0,,NORMAL,0
60672,2025-01-31T02:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.896873,-0.442289,-0.974928,-0.222521,230.91,232.03,231.95,73.27,72.2,73.44,CLOSED,30.88,false,false,1.11,1.7,0.71,1.06,0,0,0,,0,,NORMAL,0
60679,2025-01-31T02:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.887011,-0.461749,-0.974928,-0.222521,230.37,231.65,231.09,73.06,73.87,73.06,CLOSED,31.14,false,false,1.27,1.11,0.45,0.39,0,0,0,,0,,NORMAL,0
60686,2025-01-31T02:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.876727,-0.480989,-0.974928,-0.222521,231.51,231.84,231.23,75.74,71.88,73.57,CLOSED,30.9,false,false,0.61,5.24,0.66,-0.07,0,0,0,,0,,NORMAL,0
60693,2025-01-31T02:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.866025,-0.5,-0.974928,-0.222521,231.78,232.1,231.79,73.73,72.95,75.7,CLOSED,31.3,false,false,0.32,3.72,0.82,0.79,0,0,0,,0,,NORMAL,0
